csv_file,inferred_feed_type,confidence,columns,sample_http,inferred_source_page,no_header_detected
North Dakota State & County Profiles_0.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/North_Dakota/cp99038.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/North_Dakota/index.php,False
North_Carolina- State Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/NCHighlights.pdf,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/index.php,False
North_Carolina- State Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/NCHighlights.pdf,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/index.php,False
North_Carolina- State Releases_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/NCHighlights.pdf,https://www.nass.usda.gov/Statistics_by_State/North_Carolina/Publications/Annual_Statistical_Bulletin/AgStat/index.php,False
North_Carolina-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/North_Carolina/cpd37001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/North_Carolina/index.php",False
North_Carolina-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
North_Carolina-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
North_Dakota-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/North_Dakota/cpd38001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/North_Dakota/index.php",False
North_Dakota-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
North_Dakota-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
North_Dakota-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
North_Dakota-Releases.csv,state_releases,high,url|filename|state|category|date,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/whtvr15.pdf,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/index.php,False
North_Dakota-Releases_0.csv,state_releases,high,url|filename|state|category|date,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/whtvr15.pdf,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/index.php,False
North_Dakota-Releases_1.csv,state_releases,high,url|filename|state|category|date,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/whtvr15.pdf,http://www.nass.usda.gov/Statistics_by_State/North_Dakota/Publications/Crop_Varieties/pub/index.php,False
oatandsoy.csv,UNKNOWN,unknown,"Trends in U.S. Agriculture, published by USDA-NASS|||",,,False
Ohio Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd3901.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Ohio State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Ohio/ohv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Ohio/index.php",False
Ohio State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Ohio/cp99039.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Ohio/index.php,False
Ohio-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Ohio/cpd39001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Ohio/index.php",False
Ohio-Relases Edited.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/OHIO.pdf,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/index.php,False
Ohio-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Ohio-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Ohio-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Ohio-Releases - Copy.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Nevada/Publications/Annual_Statistical_Bulletin/1960s/1968.pdf,https://www.nass.usda.gov/Statistics_by_State/Nevada/Publications/Annual_Statistical_Bulletin/1960s/index.php,False
Ohio-Releases - Copy_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Nevada/Publications/Annual_Statistical_Bulletin/1960s/1968.pdf,https://www.nass.usda.gov/Statistics_by_State/Nevada/Publications/Annual_Statistical_Bulletin/1960s/index.php,False
Okalahoma State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Oklahoma/cp99040.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Oklahoma/index.php,False
Oklahoma Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4001.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Oklahoma State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Oklahoma/okv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Oklahoma/index.php",False
Oklahoma-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Oklahoma/cpd40001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Oklahoma/index.php",False
Oklahoma-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oklahoma-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oklahoma-Releases - Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Oklahoma/Publications/Crop_Progress_&_Condition/2022/ok-cw-06-05-2022.pdf,https://www.nass.usda.gov/Statistics_by_State/Oklahoma/Publications/Crop_Progress_&_Condition/2022/index.php,False
Oklahoma-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Oklahoma/Publications/Crop_Progress_&_Condition/2022/ok-cw-06-05-2022.pdf,https://www.nass.usda.gov/Statistics_by_State/Oklahoma/Publications/Crop_Progress_&_Condition/2022/index.php,False
Oregon Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4101.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Oregon State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Oregon/orv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Oregon/index.php",False
Oregon State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Oregon/cp99041.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Oregon/index.php,False
Oregon-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Oregon/cpd41001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Oregon/index.php",False
Oregon-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_2.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_3.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_4.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases (Delta Version)_5.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Oregon-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/Oregon_Substation_2018_Fire_Map.pdf,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/index.php,False
Oregon-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/Oregon_Substation_2018_Fire_Map.pdf,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/index.php,False
Oregon-Releases_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/Oregon_Substation_2018_Fire_Map.pdf,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/index.php,False
Oregon-State Releases Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/Oregon_Substation_2018_Fire_Map.pdf,https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/2018/Fire_2018_Oregon_Substation/index.php,False
organic_survey - organic_survey.csv,crop_progress_and_condition_grap,high,table|title|year|pdf|resource,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Organics/organics_1_001 _001.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Organics/index.php,False
pdf_urls_and_anchors_subset.csv,UNKNOWN,unknown,https://www.nass.usda.gov/Statistics_by_State/Ohio/Publications/Current_News_Releases/2019/nr1955oh.pdf|12-12-2019: USDA Gathers Information to Determine Financial Well-Being of Agriculture,https://www.nass.usda.gov/Statistics_by_State/Indiana/Publications/Current_News_Release/2019/nr1956in.pdf,https://www.nass.usda.gov/Statistics_by_State/Indiana/Publications/Current_News_Release/2019/index.php,True
pdf_urls_and_anchors_subset_0.csv,asb_notice_feed,high,url|title,https://www.nass.usda.gov/Statistics_by_State/Ohio/Publications/Current_News_Releases/2019/nr1955oh.pdf,https://www.nass.usda.gov/Statistics_by_State/Ohio/Publications/Current_News_Releases/2019/index.php,False
Pennsylvania Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4201.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Pennsylvania State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Pennsylvania/pav1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Pennsylvania/index.php",False
Pennsylvania State & County Profiles .csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Pennsylvania/cp99042.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Pennsylvania/index.php,False
Pennsylvania-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Pennsylvania/cpd42001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Pennsylvania/index.php",False
Pennsylvania-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Pennsylvania-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Pennsylvania-Releases Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Pennsylvania/Publications/Annual_Statistical_Bulletin/1998_1999/DEVIA98.PDF,https://www.nass.usda.gov/Statistics_by_State/Pennsylvania/Publications/Annual_Statistical_Bulletin/1998_1999/index.php,False
Pennsylvania-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Pennsylvania/Publications/Annual_Statistical_Bulletin/1998_1999/DEVIA98.PDF,https://www.nass.usda.gov/Statistics_by_State/Pennsylvania/Publications/Annual_Statistical_Bulletin/1998_1999/index.php,False
Puerto Rico State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Puerto_Rico/Island_Summary.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Puerto_Rico/index.php,False
Puerto_Rico-Releases (Delta Version) - Copy.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Puerto_Rico-Releases (Delta Version) - Copy_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Puerto_Rico-Releases (Delta Version) - Copy_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Puerto_Rico-Releases (Delta Version) - Puerto_Rico-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Puerto_Rico-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Puerto_Rico/Publications/PR%20FO%20%20Brochure%20Spanish.pdf,https://www.nass.usda.gov/Statistics_by_State/Puerto_Rico/Publications/index.php,False
QS_updatelog.csv,quick_stats_system_updates,high,Title|Data Series|Update Period|Update Description|Implementation Date|Update Type||||,,,False
Rhode Island Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4401.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Rhode Island State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Rhode_Island/riv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Rhode_Island/index.php",False
Rhode Island State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Rhode_Island/cp99044.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Rhode_Island/index.php,False
Rhode Island-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Rhode Island-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Rhode Island-Releases (Delta Version)_2.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Rhode_Island-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Rhode_Island/cpd44001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Rhode_Island/index.php",False
Rhode_Island-Releasees.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Rhode_Island/Publications/rhodeisland-profile2021.pdf,https://www.nass.usda.gov/Statistics_by_State/Rhode_Island/Publications/index.php,False
Rhode_Island-Releasees_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Rhode_Island/Publications/rhodeisland-profile2021.pdf,https://www.nass.usda.gov/Statistics_by_State/Rhode_Island/Publications/index.php,False
South Carolina Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4501.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
South Carolina State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/South_Carolina/scv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/South_Carolina/index.php",False
South Carolina State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/South_Carolina/cp99045.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/South_Carolina/index.php,False
South Dakota Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4601.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
South Dakota State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/South_Dakota/sdv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/South_Dakota/index.php",False
South Dakota State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/South_Dakota/cp99046.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/South_Dakota/index.php,False
South_Carolina-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/South_Carolina/cpd45001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/South_Carolina/index.php",False
South_Carolina-Releases (Delta Version)_0.csv,state_releases_filtered,high,path|title|state|category|date,,,False
South_Carolina-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/SC_District_Counties.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/index.php,False
South_Carolina-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/SC_District_Counties.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/index.php,False
South_Carolina-Releases_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/SC_District_Counties.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Carolina/Publications/County_Estimates/index.php,False
South_Dakota-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/South_Dakota/cpd46003.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/South_Dakota/index.php",False
South_Dakota-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
South_Dakota-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/ab04002.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/index.php,False
South_Dakota-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/ab04002.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/index.php,False
South_Dakota-Releases_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/ab04002.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/index.php,False
South_Dakota-Releases_2.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/ab04002.pdf,https://www.nass.usda.gov/Statistics_by_State/South_Dakota/Publications/Annual_Statistical_Bulletin/2004/index.php,False
soybeanmap.csv,UNKNOWN,unknown,"Trends in U.S. Agriculture, published by USDA-NASS|||",,,False
sp_tab_1997 - sp_tab_1997.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_1997 - sp_tab_1997_0.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_1997 - sp_tab_1997_0_0.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_1997 - sp_tab_1997_0_UPD1.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_1997_part_b - sp_tab_1997_part_b.csv,special_tabulations,high,tab_id|release_date|request_contact|source|reference_num|title|year,,,False
sp_tab_2002 - sp_tab_2002.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_2002 - sp_tab_2002_0.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_2002 - sp_tab_2002_v2.csv,UNKNOWN,unknown,sp_tab_2002 - sp_tab_2002_0,,,False
sp_tab_2002 - sp_tab_2002_v2_0.csv,UNKNOWN,unknown,sp_tab_2002 - sp_tab_2002_0,,,False
sp_tab_2002 - sp_tab_2002_v2_1.csv,special_tabulations,high,tab_id|requesting_org|geography|file_title|description|title|year,,,False
sp_tab_2002 - sp_tab_2002_v2_UPD1.csv,special_tabulations,high,tab_id|release_date|requesting_org|geography|description|title|year,,,False
sp_tab_2002_part_b - sp_tab_2002_part_b.csv,special_tabulations,high,tab_id|release_date|request_contact|source|reference_num|title|year,,,False
sp_tab_2007 - sp_tab_2007.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2007 - sp_tab_2007_0 upd Source.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
sp_tab_2007 - sp_tab_2007_0.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
sp_tab_2012 - sp_tab_2012.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2012 - sp_tab_2012_0.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2012 - sp_tab_2012_1.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2012 - sp_tab_2012_1_0 2.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
sp_tab_2012 - sp_tab_2012_1_0.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
sp_tab_2017 - sp_tab_2017.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2017 - sp_tab_2017_0.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2017 - sp_tab_2017_1.csv,special_tabulations,high,tab_id|release_date|requesting|description|geography|title|year,,,False
sp_tab_2017 - sp_tab_2017_1_0.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
sp_tab_2017 - sp_tab_2017_1_0_upd for Source.csv,special_tabulations,high,tab_id|release_date|requesting_org|description|geography|title|year,,,False
state_census - state_census.csv,national_census,high,census|title|query_url_text|year|table|pdf_url,https://www.nass.usda.gov//Quick_Stats/CDQT/chapter/2/table/1/state/US,https://www.nass.usda.gov//Quick_Stats/CDQT/chapter/2/table/1/state/index.php,False
Tennessee Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4701.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Tennessee State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Tennessee/tnv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Tennessee/index.php",False
Tennessee State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Tennessee/cp99047.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Tennessee/index.php,False
Tennessee-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Tennessee/cpd47001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Tennessee/index.php",False
Tennessee-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Tennessee-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Tennessee-Releases (Delta Version)_2.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Tennessee-Releases - V2 (1).csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/cw_04_06_20.pdf,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/index.php,False
Tennessee-Releases - V2 (1)_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/cw_04_06_20.pdf,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/index.php,False
