Release DateTime,Release Name,Release Filename,Release URL,QuickStats Only Release,Release Static Link,Release Includes JSON
2018-06-22T15:00:00Z,"Chickens and Eggs",ckeg0618,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2018-06-22T15:00:00Z,"Cold Storage",cost0618,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2018-06-22T15:00:00Z,"Peanut Prices",pnpr2518,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-06-25T15:00:00Z,"Poultry Slaughter",psla0618,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2018-06-25T16:00:00Z,"Crop Progress",prog2618,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-06-26T15:00:00Z,"Noncitrus Fruits and Nuts - Ann.",ncit0618,https://usda.library.cornell.edu/concern/publications/zs25x846c,N,N,N
2018-06-27T15:00:00Z,"Broiler Hatchery",brls2618,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-06-28T15:00:00Z,"Agricultural Prices",agpr0618,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,N
2018-06-28T15:00:00Z,"Egg Products",eggs0618,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2018-06-28T15:00:00Z,"Hogs and Pigs",hgpg0618,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,N
2018-06-28T15:00:00Z,"Peanut Stocks and Processing",pnst0618,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2018-06-29T12:00:00Z,"Acreage",acrg0618,https://usda.library.cornell.edu/concern/publications/j098zb09z,N,N,N
2018-06-29T12:00:00Z,"Grain Stocks",grst0618,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,N
2018-06-29T12:00:00Z,"Peanut Prices",pnpr2618,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-06-29T12:00:00Z,"Rice Stocks",rice0618,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2018-07-02T15:00:00Z,"Cotton System",cact0718,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2018-07-02T15:00:00Z,"Fats & Oils",cafo0718,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2018-07-02T15:00:00Z,"Grain Crushings",cagc0718,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2018-07-02T16:00:00Z,"Crop Progress",prog2718,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-07-05T15:00:00Z,"Broiler Hatchery",brls2718,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-07-05T15:00:00Z,"Dairy Products",dary0718,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2018-07-06T15:00:00Z,"Peanut Prices",pnpr2718,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-07-09T16:00:00Z,"Crop Progress",prog2818,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-07-11T15:00:00Z,"Broiler Hatchery",brls2818,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-07-12T12:00:00Z,"Crop Production",crop0718,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,N
2018-07-13T15:00:00Z,"Peanut Prices",pnpr2818,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-07-16T15:00:00Z,"Turkey Hatchery",tkha0718,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2018-07-16T16:00:00Z,"Crop Progress",prog2918,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-07-18T15:00:00Z,"Broiler Hatchery",brls2918,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-07-19T15:00:00Z,"Livestock Slaughter",lstk0718,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2018-07-20T15:00:00Z,"Catfish Production",cfpd0718,https://usda.library.cornell.edu/concern/publications/bg257f046,N,N,N
2018-07-20T15:00:00Z,"Cattle",catl0718,https://usda.library.cornell.edu/concern/publications/h702q636h,N,N,N
2018-07-20T15:00:00Z,"Cattle on Feed",cofd0718,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,N
2018-07-20T15:00:00Z,"Milk Production",mkpr0718,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2018-07-20T15:00:00Z,"Mink",mink0718,https://usda.library.cornell.edu/concern/publications/2227mp65f,N,N,N
2018-07-20T15:00:00Z,"Peanut Prices",pnpr2918,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-07-23T15:00:00Z,"Chickens and Eggs",ckeg0718,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2018-07-23T15:00:00Z,"Cold Storage",cost0718,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2018-07-23T16:00:00Z,"Crop Progress",prog3018,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-07-25T15:00:00Z,"Broiler Hatchery",brls3018,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-07-25T15:00:00Z,"Poultry Slaughter",psla0718,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2018-07-25T15:00:00Z,"Agricultural Chemical Usage - Fruits",agcf0718,https://www.nass.usda.gov/Surveys/Guide_to_NASS_Surveys/Chemical_Use,Y,N,N
2018-07-27T15:00:00Z,"Peanut Prices",pnpr3018,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-07-27T15:00:00Z,"Peanut Stocks and Processing",pnst0718,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2018-07-30T15:00:00Z,"Agricultural Prices",agpr0718,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,N
2018-07-30T15:00:00Z,"Egg Products",eggs0718,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2018-07-30T16:00:00Z,"Crop Progress",prog3118,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-08-01T15:00:00Z,"Broiler Hatchery",brls3118,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-08-01T15:00:00Z,"Cotton System",cact0818,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2018-08-01T15:00:00Z,"Fats & Oils",cafo0818,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2018-08-01T15:00:00Z,"Flour Milling",cafl0818,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2018-08-01T15:00:00Z,"Grain Crushings",cagc0818,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2018-08-01T15:00:00Z,"Honey Bee Colonies",hcny0818,https://usda.library.cornell.edu/concern/publications/rn301137d,N,N,N
2018-08-02T15:00:00Z,"Dairy Products",dary0818,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2018-08-02T15:00:00Z,"Farm Production Expenditures",fpex0818,https://usda.library.cornell.edu/concern/publications/qz20ss48r,N,N,N
2018-08-02T15:00:00Z,"Land Values",land0818,https://usda.library.cornell.edu/concern/publications/pn89d6567,N,N,N
2018-08-02T15:00:00Z,"Cash Rents",rent0818,https://quickstats.nass.usda.gov/results/58B27A06-F574-315B-A854-9BF568F17652#7878272B-A9F3-3BC2-960D-5F03B7DF4826,Y,N,N
2018-08-03T15:00:00Z,"Peanut Prices",pnpr3118,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-08-06T16:00:00Z,"Crop Progress",prog3218,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-08-08T15:00:00Z,"Broiler Hatchery",brls3218,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-08-10T12:00:00Z,"Cotton Ginnings",ctgn3218,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2018-08-10T12:00:00Z,"Crop Production",crop0818,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,N
2018-08-10T15:00:00Z,"Peanut Prices",pnpr3218,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-08-13T16:00:00Z,"Crop Progress",prog3318,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-08-15T15:00:00Z,"Broiler Hatchery",brls3318,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-08-15T15:00:00Z,"Turkey Hatchery",tkha0818,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2018-08-17T15:00:00Z,"Peanut Prices",pnpr3318,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-08-20T15:00:00Z,"Milk Production",mkpr0818,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2018-08-20T15:00:00Z,"County Estimates: Hogs 2016-2017",cehgan18,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2018-08-20T16:00:00Z,"Crop Progress",prog3418,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-08-21T15:00:00Z,"Chickens and Eggs",ckeg0818,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2018-08-21T15:00:00Z,"Mushrooms",mush0818,https://usda.library.cornell.edu/concern/publications/r781wg03d,N,N,N
2018-08-22T15:00:00Z,"Broiler Hatchery",brls3418,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-08-22T15:00:00Z,"Cold Storage",cost0818,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2018-08-23T15:00:00Z,"Livestock Slaughter",lstk0818,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2018-08-24T12:00:00Z,"Rice Stocks",rice0818,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2018-08-24T15:00:00Z,"Cattle on Feed",cofd0818,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,N
2018-08-24T15:00:00Z,"Peanut Prices",pnpr3418,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-08-24T15:00:00Z,"Poultry Slaughter",psla0818,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2018-08-27T16:00:00Z,"Crop Progress",prog3518,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-08-28T15:00:00Z,"Citrus Fruits",cfrt0818,https://usda.library.cornell.edu/concern/publications/j9602060k,N,N,N
2018-08-28T15:00:00Z,"U.S. and Canadian Cattle",uscc0818,https://usda.library.cornell.edu/concern/publications/474299142,N,N,N
2018-08-28T15:00:00Z,"U.S. and Canadian Hogs",usch0818,https://usda.library.cornell.edu/concern/publications/7h149p85x,N,N,N
2018-08-28T15:00:00Z,"Vegetables",vege0818,https://usda.library.cornell.edu/concern/publications/sj139192w,N,N,N
2018-08-29T15:00:00Z,"Agricultural Prices",agpr0818,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,N
2018-08-29T15:00:00Z,"Broiler Hatchery",brls3518,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-08-30T12:00:00Z,"Peanut Stocks and Processing",pnst0818,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2018-08-31T12:00:00Z,"Egg Products",eggs0818,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2018-08-31T12:00:00Z,"Peanut Prices",pnpr3518,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-09-04T15:00:00Z,"Cotton System",cact0918,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2018-09-04T15:00:00Z,"Fats & Oils",cafo0918,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2018-09-04T15:00:00Z,"Grain Crushings",cagc0918,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2018-09-04T16:00:00Z,"Crop Progress",prog3618,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-09-05T15:00:00Z,"Dairy Products",dary0918,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2018-09-06T15:00:00Z,"Broiler Hatchery",brls3618,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-09-07T15:00:00Z,"Peanut Prices",pnpr3618,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-09-11T12:00:00Z,"Crop Progress",prog3718,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-09-12T12:00:00Z,"Cotton Ginnings",ctgn3718,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2018-09-12T12:00:00Z,"Crop Production",crop0918,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,N
2018-09-12T15:00:00Z,"Broiler Hatchery",brls3718,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-09-13T15:00:00Z,"Livestock Historical Track Records",lvstan18,https://usda.library.cornell.edu/concern/publications/4b29b598d,N,N,N
2018-09-13T15:00:00Z,"Potatoes",pots0918,https://usda.library.cornell.edu/concern/publications/fx719m44h,N,N,N
2018-09-14T15:00:00Z,"Peanut Prices",pnpr3718,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-09-17T15:00:00Z,"Turkey Hatchery",tkha0918,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2018-09-17T16:00:00Z,"Crop Progress",prog3818,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-09-19T15:00:00Z,"Broiler Hatchery",brls3818,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-09-19T15:00:00Z,"Hop Stocks",hops0918,https://usda.library.cornell.edu/concern/publications/sb397825r,N,N,N
2018-09-19T15:00:00Z,"Milk Production",mkpr0918,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2018-09-20T15:00:00Z,"Livestock Slaughter",lstk0918,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2018-09-21T15:00:00Z,"Cattle on Feed",cofd0918,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,N
2018-09-21T15:00:00Z,"Chickens and Eggs",ckeg0918,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2018-09-21T15:00:00Z,"Peanut Prices",pnpr3818,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-09-24T15:00:00Z,"Cold Storage",cost0918,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2018-09-24T16:00:00Z,"Crop Progress",prog3918,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-09-25T12:00:00Z,"Cotton Ginnings",ctgn3918,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2018-09-25T15:00:00Z,"Poultry Slaughter",psla0918,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2018-09-26T15:00:00Z,"Broiler Hatchery",brls3918,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-09-27T15:00:00Z,"Agricultural Prices",agpr0918,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,N
2018-09-27T15:00:00Z,"Hogs and Pigs",hgpg0918,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,N
2018-09-27T15:00:00Z,"Peanut Stocks and Processing",pnst0918,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2018-09-28T12:00:00Z,"Grain Stocks",grst0918,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,N
2018-09-28T12:00:00Z,"Small Grains Summary",smgr0918,https://usda.library.cornell.edu/concern/publications/5t34sj573,N,N,N
2018-09-28T15:00:00Z,"Egg Products",eggs0918,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2018-09-28T15:00:00Z,"Peanut Prices",pnpr3918,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-09-28T15:00:00Z,"Turkeys Raised",tuky0918,https://usda.library.cornell.edu/concern/publications/0g354f23n,N,N,N
2018-10-01T15:00:00Z,"Cotton System",cact1018,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2018-10-01T15:00:00Z,"Fats & Oils",cafo1018,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2018-10-01T15:00:00Z,"Grain Crushings",cagc1018,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2018-10-01T16:00:00Z,"Crop Progress",prog4018,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-10-03T15:00:00Z,"Broiler Hatchery",brls4018,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-10-04T15:00:00Z,"Dairy Products",dary1018,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2018-10-04T15:00:00Z,"County Estimates: Potatoes 2016-2017",ceptan18,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2018-10-05T12:00:00Z,"Peanut Prices",pnpr4018,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-10-09T16:00:00Z,"Crop Progress",prog4118,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-10-10T15:00:00Z,"Broiler Hatchery",brls4118,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-10-11T12:00:00Z,"Cotton Ginnings",ctgn4118,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2018-10-11T12:00:00Z,"Crop Production",crop1018,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,N
2018-10-12T15:00:00Z,"Peanut Prices",pnpr4118,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-10-15T16:00:00Z,"Crop Progress",prog4218,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-10-16T15:00:00Z,"Turkey Hatchery",tkha1018,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2018-10-17T15:00:00Z,"Broiler Hatchery",brls4218,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-10-19T15:00:00Z,"Cattle on Feed",cofd1018,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,N
2018-10-19T15:00:00Z,"Milk Production",mkpr1018,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2018-10-19T15:00:00Z,"Peanut Prices",pnpr4218,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-10-22T15:00:00Z,"Chickens and Eggs",ckeg1018,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2018-10-22T15:00:00Z,"Cold Storage",cost1018,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2018-10-22T16:00:00Z,"Crop Progress",prog4318,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-10-23T12:00:00Z,"Cotton Ginnings",ctgn4318,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2018-10-24T15:00:00Z,"Broiler Hatchery",brls4318,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-10-25T15:00:00Z,"Livestock Slaughter",lstk1018,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2018-10-25T15:00:00Z,"Poultry Slaughter",psla1018,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2018-10-26T12:00:00Z,"Rice Stocks",rice1018,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2018-10-26T15:00:00Z,"Peanut Prices",pnpr4318,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2018-10-29T16:00:00Z,"Crop Progress",prog4418,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2018-10-30T15:00:00Z,"Agricultural Prices",agpr1018,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,N
2018-10-30T15:00:00Z,"Egg Products",eggs1018,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2018-10-30T15:00:00Z,"Peanut Stocks and Processing",pnst1018,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2018-10-31T15:00:00Z,"Broiler Hatchery",brls4418,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2018-11-01T15:00:00Z,"Cotton System",cact1118,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2018-11-01T15:00:00Z,"Dairy Products",dary1118,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2018-11-01T15:00:00Z,"Fats & Oils",cafo1118,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2018-11-01T15:00:00Z,"Flour Milling",cafl1118,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2018-11-01T15:00:00Z,"Grain Crushings",cagc1118,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
